Position,Title,Link,Place ID,Address,City,State,Phone,Rating,Reviews,Latitude,Longitude,Estado
1,Fujioka,,ChIJaYYgZtY9WQcRY9lIzBeaPAU,"R. Roberto Borges, 31 - Santa Maria da Vitória, BA, 47640-000",N/A,N/A,,,,-13.3959931,-44.1978152,bahia
2,FELIPE CELULARES,,ChIJV2MZSX8rVAcRsfWzoHWfi08,"R. Cícero Tôrres, 94 - Centro, Januária - MG, 39480-000",N/A,N/A,,,,-15.4864122,-44.3624651,bahia
14,CLICK PHONE,,ChIJm4jQGGSrVAcR7THhVaKifSQ,"Av. Padre Chico, 375 - Centro, Montes Claros - MG, 39400-041",N/A,N/A,+55 38 99741-0947,,,-16.720801899999998,-43.862864699999996,bahia
16,Império Dos celulares,,ChIJeZ7-SpGrVAcRoIPI4MNtaSo,"R. C, 560 - Santos Dumont, Montes Claros - MG, 39404-402",N/A,N/A,+55 38 98863-5361,,,-16.7124067,-43.8074821,bahia
19,Tech Center,https://techcenterstore.loja.click/,ChIJieW2WkazVpMR8OvAKcPISbE,"Av. Bandeirantes, 578 - Centro, Buritis - MG, 38660-000",N/A,N/A,+55 38 99874-1797,4.7,6,-15.623344699999999,-46.423308399999996,bahia
9,Loja Vivo,https://vivo.com.br/para-voce/ajuda/mais-ajuda/encontre-uma-loja?_gl=1*pwmg40*_gcl_aw*R0NMLjE3MzI1MjU4MzMuRUFJYUlRb2JDaE1Jek15VjBkdjFpUU1WMDJ6ZEFoMTBNU0plRUFFWUFTQUFFZ0lsWXZEX0J3RQ..*_gcl_dc*R0NMLjE3MzI1MjU4MzMuQ0t6LV90ZmI5WWtERlRWSzNRSWQxUUVEY1E.*_gcl_au*MTUzOTUwNjgxNS4xNzMxNjIxOTE3*_ga*MjEyMzgwODk5Mi4xNzMxNjIxOTI5*_ga_JWH50P3VES*MTczMjkwMzAzNC40LjEuMTczMjkwMzA4OS41LjAuMA,ChIJW6Ppz7xJUQcRg63QCS7zlJs,"Av. Cel. Moacir José da Silva, 274 - Centro, Jaíba - MG, 39508-000",N/A,N/A,+55 38 99728-1818,4.3,8,-15.3454217,-43.6724257,bahia
2,Softcell Celulares,,ChIJx5Ym9BALWgcRO9sKpxYbb8E,"R. Eduardo Queiroz - Planaltina, Iuiú - BA, 46438-000",N/A,N/A,+55 77 98127-9747,5,5,-14.4088696,-43.5509882,bahia
3,CLICK CELL MANGA 2,,ChIJw3-iMMQxVwcRv23I5uCSj_E,"R. Prudente De Moraes - Centro, Manga - MG, 39460-000",N/A,N/A,+55 38 99194-5862,5,17,-14.7556917,-43.9344888,bahia
4,PACHETEC SOLUÇÃO EM CELULARES,,ChIJtyBsQbo7n6kRI6MzNOz-5zA,"R. Osvaldo Cruz, 535 - Matias Cardoso, MG, 39478-000",N/A,N/A,+55 38 98809-3725,5,1,-14.8534046,-43.9196536,bahia
6,Matias Cardoso,,ChIJ1wog9IAvVwcR-1p96IB_UeY,"Av. Presidente Getúlio Vargas - Matias Cardoso, MG, 39478-000",N/A,N/A,,5,1,-14.8513801,-43.920080899999995,bahia
7,Jf Celulares,http://www.jfcelulares.com/,ChIJ-8Y8Pp3dUAcR5JdVD5CfgbA,"R. E - Rio Verde de Minas, Matias Cardoso - MG, 39478-000",N/A,N/A,+55 38 99848-6169,,,-14.9221595,-43.503763899999996,bahia
8,PONTO NET - Tudo em um só lugar...,https://wa.link/e04154,ChIJOSMSDqkvVwcRngITwXJtDK8,"Rua: - Av. Padre António Tomaz, N:262 - Centro, Matias Cardoso - MG, 39478-000",N/A,N/A,+55 38 99155-4662,4.8,72,-14.8565569,-43.9229877,bahia
9,SanMart - Móveis e Eletrodomésticos,,ChIJ0Y3tiFmlUAcRhDjRTUDs2_0,"Av. Etelvino Santana, Iuiú - BA, 46438-000",N/A,N/A,,,,-14.5591644,-43.5743199,bahia
10,Mm Celular,https://mm-celular.ueniweb.com/?utm_campaign=gmb,ChIJOUGPM78DWgcR0NnAOnk0FLU,"Bairro São Francisco,Rua Porto Alegre, Carinhanha - BA, 46445-000",N/A,N/A,+55 77 99814-6975,5,2,-14.3025486,-43.768006199999995,bahia
20,Renove cell,,ChIJqeGqvZzRUwcRQm9LXEYZNPE,"Av. do Comércio, 442 - Centro, Janaúba - MG, 39440-000",N/A,N/A,+55 38 99156-7406,,,-15.805112099999999,-43.3086577,bahia
3,NANDIO CELULAR,,ChIJ_7CCKwBJUQcR4ERlquLDk64,"Av. Cel. Moacir José da Silva, 251 - Centro, Jaíba - MG, 39508-000",N/A,N/A,,,,-15.345066099999999,-43.6722128,bahia
4,Kelson Celulares,https://kelson-celulares.ueniweb.com/?utm_campaign=gmb,ChIJi5ZbjXl3VwcRvXytmu13qoI,"Rua Da Trindade, 135 - Montalvânia, MG, 39495-000",N/A,N/A,+55 32 98823-0219,,,-14.415516,-44.3592356,bahia
5,WS Acessórios,,ChIJZxGMRUzDVgcRa2REtNt2QBE,"R. Januária, 138 - Centro, Itacarambi - MG, 39470-000",N/A,N/A,+55 38 99248-0607,5,1,-15.0998305,-44.092934899999996,bahia
6,Avante Celulares,,ChIJG2hz3vNJUQcRUEUKN5i-avU,"Av. Cel. Moacir José da Silva, 735 - Centro, Jaíba - MG, 39508-000",N/A,N/A,+55 38 99167-0405,,,-15.3487032,-43.6694548,bahia
17,Jf Celulares,,ChIJB_2y61XDWgcRRHBJfh_KG4k,"Av. Petrônio Portela - Alvorada, Guanambi - BA, 46430-000",N/A,N/A,+55 77 99816-5284,,,-14.2164314,-42.796591199999995,bahia
19,AC Store Celulares e Acessórios,https://instagram.com/acstoregbi,ChIJUSV8Xe81p4wR2LNRJk1SxbE,"Av. Petrônio Portela, 326 - Guanambi, BA, 46430-000",N/A,N/A,+55 77 99151-3523,5,10,-14.216343799999999,-42.7970624,bahia
7,JP CELULARES,https://instagram.com/jpcelulares_jaiba?utm_medium=copy_link,ChIJNb33PbhJUQcRakMoje5CQrw,"Av. Cel. Moacir José da Silva, 350 - Centro, Jaíba - MG, 39508-000",N/A,N/A,+55 38 99725-9761,5,8,-15.3483594,-43.669755099999996,bahia
13,Rey celular assistência técnica e acessórios,,ChIJzUYC3X5JUQcRmbspYGTnjRY,"Av. Geraldo Rezende, 105, Jaíba - MG, 39508-000",N/A,N/A,+55 38 98410-2476,5,2,-15.3400635,-43.676390399999995,bahia
15,Instaphone,,ChIJcxjiZk_DVgcRMpq7YFD7fuw,"R. Carlucio Gonçalves, 279 - Centro, Itacarambi - MG, 39470-000",N/A,N/A,+55 38 98811-3371,4.9,29,-15.0983819,-44.095745699999995,bahia
4,Zapcelulares,,ChIJ0c9IAXlVRQcR0fQGeUT5QN4,"R. Pres. Jânio Quadros, 18 - Centro, Licínio de Almeida - BA, 46330-000",N/A,N/A,+55 77 99145-9778,4.8,16,-14.681862599999999,-42.5091191,bahia
17,Nick Celulares - Caculé,,ChIJF3AshyJrRQcRPh5H_L_4zgk,"Av. Cônego Miguel Monteiro, Caculé - BA, 46300-000",N/A,N/A,+55 77 98135-0682,,,-14.501941599999999,-42.223342599999995,bahia
1,LuCell Celulares,,ChIJDQGZRthVRQcRHPES8qU65dk,"R. Silva Jardim - Licínio de Almeida, BA, 46330-000",N/A,N/A,+55 77 99163-1994,5,1,-14.6824788,-42.5060763,bahia
4,Lua Luana Assistência Técnica,,ChIJv3Wv2VJrRQcRm2wr3c0XwgI,"Av. Cônego Miguel Monteiro, 270 - Centro, Caculé - BA, 46300-000",N/A,N/A,+55 77 98106-6658,4.8,5,-14.502044999999999,-42.2232572,bahia
3,RONY celullares assistência técnica,https://www.facebook.com/ronycellulares.com.br/,ChIJ3VbXzUR3RQcRQHADXop9gkI,"Av. João da Silva Coutinho - Centro, Guajeru - BA, 46205-000",N/A,N/A,+55 77 98872-3584,,,-14.5485451,-41.9395668,bahia
6,Smart Tec Condeúba,https://instagram.com/smartteccondeuba?igshid=1mu9wg3stoqwc,ChIJR5zFv4yDTwcRltcjVibSzxE,"R. Goiás, 146 - Centro, Condeúba - BA, 46200-000",N/A,N/A,+55 77 99121-0240,,,-14.9017457,-41.9681005,bahia
10,Romario celular,,ChIJcUOv5FYdRQcRuInFFREGNvY,"Av. Norberto Fernandes - Ibitira, Rio do Antônio - BA, 46220-000",N/A,N/A,+55 77 98874-1843,,,-14.2061607,-42.1129933,bahia
13,Eletronica Sepulvida,,ChIJ2Sg5k5drRQcRxMV1hWtVvgE,"Av. Cônego Miguel Monteiro, 514, Caculé - BA, 46300-000",N/A,N/A,+55 77 98153-1935,5,4,-14.4992445,-42.2233847,bahia
2,TechRoot - Assistência Técnica De Celulares,,ChIJeQB7KyqSRQcRfHAcpenNapI,"Av. Paraná, 285-335, Pres. Jânio Quadros - BA, 46250-000",N/A,N/A,+55 77 98872-0381,5,1,-14.6862142,-41.678607199999995,bahia
4,Dio Cell,https://instagram.com/dio__cell?igshid=MzRlODBiNWFlZA==,ChIJadIKP9GTRQcRH-y1oTRpR7g,"Praça Alípio Ferreira, 332 - Centro, Pres. Jânio Quadros - BA, 46250-000",N/A,N/A,+55 77 98800-0648,5,1,-14.6881343,-41.6796656,bahia
19,Ney celular,,ChIJs0pNXc_fQwcRvfkOEYfxcf0,"Ibicoara, BA, 46760-000",N/A,N/A,,,,-13.4122831,-41.2847119,bahia
10,Cristal Cell Compra Vende de celulares E Assistẽncia Técnica,,ChIJEX4jpSrPRQcRLjk1n4TDLfY,"rua cloutilde silveira santos - centro, Aracatu - BA, 46130-000",N/A,N/A,+55 77 98133-5908,5,7,-14.428342599999999,-41.459098999999995,bahia
14,Cell Line Magazine,,ChIJ5_qO9OFLRAcRcidUvDF1VDM,"Praça Armindo Azevedo, 122 - Centro, Brumado - BA, 46100-000",N/A,N/A,,5,3,-14.2043549,-41.6644639,bahia
15,Portacell,,ChIJRUI0CFNJRAcRM9mWEMohuPc,"R. Ten. Amarílio Leite - Flores, Brumado - BA, 46100-000",N/A,N/A,+55 77 99997-0227,4.4,14,-14.208287799999999,-41.672894899999996,bahia
16,"SE Phone Store - JBL, IPHONE, Assistência",https://instagram.com/sephone.20?igshid=MzMyNGUyNmU2YQ%3D%3D&utm_source=qr,ChIJ9y80ORBLRAcR-CAa_pjX7Ic,"Praça Armindo Azevedo, 16 - Centro, Brumado - BA, 46100-135",N/A,N/A,+55 77 99954-4059,,,-14.2033575,-41.6642163,bahia
1,IMPORTECH ASSISTENCIA TECNICA E ACESSORIOS,,ChIJtWoagVzpRQcR-rJekrF6Inc,"R. Marcionilio Pereira Lima, Maetinga - BA, 46255-000",N/A,N/A,+55 77 98827-9796,,,-14.6654672,-41.4915331,bahia
2,MS IMPORTS ASSISTÊNCIA TÉCNICA EM CELULARES E ACESSÓRIOS,,ChIJSdicN8npRQcRlOSZ4enH_KM,"R. Plínio Alves Costa, N° 23 - Centro, Maetinga - BA, 46255-000",N/A,N/A,+55 77 98150-9658,5,1,-14.662330899999999,-41.4914507,bahia
2,Sos Importados E Celulares,,ChIJiwEEcfmvRwcRsIHuAsYVvLs,"R. Antonio Alves de Azevedo, 240-328 - Planalto, BA, 45190-000",N/A,N/A,+55 77 99864-4217,4,2,-14.6688324,-40.4762747,bahia
3,Telecell,,ChIJ3b7-m_mvRwcROKs4K8vCo3Y,"R. José Pereira, 350A - Planalto, BA, 45190-000",N/A,N/A,,,,-14.6681058,-40.4762126,bahia
4,portal cel,,ChIJfd5BLPqvRwcRDkYS2RJboSI,"R. Antônio José Viêira, 101 - Planalto, BA, 45190-000",N/A,N/A,,,,-14.6679225,-40.4774986,bahia
5,Phone Shop,,ChIJTUuuLPqvRwcRbnScTRKoU28,"R. Antônio José Viêira - Planalto, BA, 45190-000",N/A,N/A,,,,-14.668152,-40.4774391,bahia
6,Torre da Concessionária de Telefonia Móvel Vivo,https://www.vivo.com.br/celular/,ChIJb-CtnlyvRwcR9c-inbLMryo,"Av. John Kenedy, 769 - Planalto, BA, 45190-000",N/A,N/A,,5,1,-14.671226599999999,-40.4782101,bahia
7,R.Cell - Assistência Técnica em Celular,http://www.facebook.com/robsonsouza.moreno,ChIJEcyEzFuvRwcRAt6PqoKVu3g,"R. José Pereira - Planalto, BA, 45190-000",N/A,N/A,+55 77 99859-0601,,,-14.667913899999999,-40.4759921,bahia
8,Torre da Concessionária de Telefonia Móvel Tim,https://www.tim.com.br/ba/,ChIJTe5h_1-vRwcR7Y2yUWnLvck,"R. Edvaldo Miranda, 168 - Planalto, BA, 45190-000",N/A,N/A,,5,1,-14.6692547,-40.4789172,bahia
2,Ju celulares,,ChIJW6ARYoGRRwcRo0x594JF8BE,"R. Jesimel Norberto Silva - Nova Canaã, BA, 45270-000",N/A,N/A,+55 73 98809-6197,,,-14.793018,-40.1452453,bahia
4,Técnica Cel assistência técnica,,ChIJF78iTHSPRwcRpg7hx-Lubjk,"Técnica Cel assistência técnica - Rod, BA-262, 50 - Marinho Freitas, Iguaí - BA, 45280-000",N/A,N/A,+55 73 98874-9136,4.5,2,-14.7622676,-40.097636099999995,bahia
10,Washington Store - Coaraci,https://washingtonstorecoaraci.inita.me/,ChIJf-KKEwr3OAcR5IYS5uA9QjE,"R. Santa Cruz, 02 - Centro, Coaraci - BA, 45638-000",N/A,N/A,+55 73 98114-1536,5,1,-14.638011599999999,-39.551376999999995,bahia
3,Mundo Do Celular,,ChIJ713l_44MSZMRq0bs-V87oxw,"Combinado - TO, 77350-000",N/A,N/A,,,,-12.8163035,-46.547602,bahia
17,NP SOLUCOES TECNICAS - CELULAR,https://api.whatsapp.com/send?phone=5562999229834,ChIJadaQqVttTpMREqre6-mHQYE,"R. Correntina - St. Dom Prudencio, Posse - GO, 73900-000",N/A,N/A,+55 62 99922-0834,,,-14.0914509,-46.3626195,bahia
18,Gcell Celulares,,ChIJNwxxcWFzTpMRP038iBIWcE8,"Av. Juscelino Kubitscheck de Oliveira, 1011 - St. Guarani, Posse - GO, 73900-000",N/A,N/A,+55 62 99190-6663,,,-14.0816067,-46.3569203,bahia
19,PotênciaCell Assistência tecnica em Celular,,ChIJQff7Jr5zTpMRPO5naWtdaI4,"R. Nazário Ribeiro, QD 45 LT12a - St. Santa Luzia, Posse - GO, 73900-000",N/A,N/A,+55 62 99626-5974,,,-14.0859957,-46.3524247,bahia
19,Infotech Mobile Capas Películas & Acessórios Eletrônicos,https://www.infotechmobile.com.br/,ChIJkbvMR9WrV5MRZM5NdAIxKUg,"R. Canabrava, 22 - Centro, Unaí - MG, 38610-031",N/A,N/A,+55 38 99881-1713,4.8,75,-16.3619287,-46.902549199999996,bahia
6,Vandigital,,ChIJ5-vpGUcCWgcR1TUmI3GFCpk,"Av. Santo Antônio, 2715-2787 - Carinhanha, BA, 46445-000",N/A,N/A,+55 77 99927-4425,3.8,5,-14.305215299999999,-43.765371099999996,bahia
8,Toka das Capinhas II,,ChIJ2QI_H0cCWgcRqFLR1QesJiE,"Av. Santo Antônio, 2790-2832 - 2790-2832 - Carinhanha, BA, 46445-000",N/A,N/A,+55 77 99986-9981,3.4,5,-14.304644399999999,-43.765681199999996,bahia
11,Loja VivoTeccel CNN,https://www.vivo.com.br/lojas/,ChIJDRRf-HYDWgcR_Z9THD2f5Fk,"Av. Barão do Rio Branco - Centro, Carinhanha - BA, 46445-000",N/A,N/A,+55 77 99928-5675,5,3,-14.3041764,-43.7664459,bahia
18,Loja Vivo,https://vivo.com.br/para-voce/ajuda/mais-ajuda/encontre-uma-loja?_gl=1*pwmg40*_gcl_aw*R0NMLjE3MzI1MjU4MzMuRUFJYUlRb2JDaE1Jek15VjBkdjFpUU1WMDJ6ZEFoMTBNU0plRUFFWUFTQUFFZ0lsWXZEX0J3RQ..*_gcl_dc*R0NMLjE3MzI1MjU4MzMuQ0t6LV90ZmI5WWtERlRWSzNRSWQxUUVEY1E.*_gcl_au*MTUzOTUwNjgxNS4xNzMxNjIxOTE3*_ga*MjEyMzgwODk5Mi4xNzMxNjIxOTI5*_ga_JWH50P3VES*MTczMjkwMzAzNC40LjEuMTczMjkwMzA4OS41LjAuMA,ChIJQb7sHwnFWgcR8_ipGt5-TrU,"R. dos Expedicionários, 145 - Térreo Letra B - Centro, Guanambi - BA, 46430-000",N/A,N/A,+55 77 99919-5939,4.4,39,-14.2255805,-42.7805505,bahia
2,Aki Celular,,ChIJB06ljuCLWgcRguhEM0xJ-rc,"Av. Castro Alves, n° 14 - Centro, Palmas de Monte Alto - BA, 46460-000",N/A,N/A,+55 77 99942-2344,,,-14.263125899999999,-43.1650129,bahia
13,VR TECH LOJA E ASSISTÊNCIA TÉCNICA,http://instagram.com/loja.vr,ChIJ9c2w0oTFWgcRV1RjUcGePaI,"Rua Tiradentes, 142 - Centro, Guanambi - BA, 46436-000",N/A,N/A,+55 77 99101-7517,4.5,2,-14.322073999999999,-42.979473,bahia
15,Barão do Iphone Guanambi,https://www.instagram.com/baraodoiphonegbi/,ChIJMdzYChLFWgcRQ2vlSr981gE,"R. Gen. Cordeiro de Farias - Paraiso, Guanambi - BA, 46430-000",N/A,N/A,+55 77 98116-0817,5,30,-14.222426899999999,-42.7742369,bahia
14,Empresa encerrada,,ChIJE2wTapzFWgcRxVhEFt2CYXs,"Av. Guanabara, 52 - Guanambi, BA, 46430-000",N/A,N/A,+55 77 99931-2400,5,2,-14.2213926,-42.7798948,bahia
5,Top Cell,https://topcell.ueniweb.com/?utm_campaign=gmb,ChIJlxIBIJC5WgcRfIEl3zYS4Jc,"Praça da Matriz - Candiba, BA, 46380-000",N/A,N/A,+55 77 98142-2419,5,1,-14.4109369,-42.867213799999995,bahia
10,Dantec,https://danteccba.kyte.site/,ChIJGT1SMBW9WgcRNHOvYZA57sE,"Mercado municipal - R. Pres. Getúlio Vargas - Centro, Candiba - BA, 46380-000",N/A,N/A,+55 77 98149-8811,4.9,37,-14.4129113,-42.8689732,bahia
13,Dudu Apple,https://www.instagram.com/duduappleofc/,ChIJOXZjt87FWgcRNw3XQQNPudM,"Av. Pres. Castelo Branco, 343 - Sala 205 - Guanambi, BA, 46430-000",N/A,N/A,+55 77 99972-0957,5,2,-14.2187013,-42.7848232,bahia
15,Meu Celular,,ChIJH5mxojmVQgcRAhkbskclYLk,"Tv. da República, 35 - Centro, Ibitiara - BA, 46700-000",N/A,N/A,+55 77 99130-4725,5,14,-12.652930399999999,-42.2158875,bahia
16,RN ACESSÓRIOS - Loja de Brinquedos e acessórios para celular,http://linktr.ee/rnacessoriosgbiii,ChIJq9Pp4bTFWgcR-15FMVHgFlY,"EM FRENTE AO SACOLÃO BAHIA - Av. Barão do Rio Branco, 878A - São Francisco, Guanambi - BA, 46430-000",N/A,N/A,+55 77 99157-4731,5,20,-14.218758,-42.7744461,bahia
19,Acheicel,,ChIJ4dtGj3bDWgcRZaldQd1-QZc,"Av. Pres. Castelo Branco, 1088 - Guanambi, BA, 46430-000",N/A,N/A,+55 77 99905-1783,5,15,-14.2145073,-42.7903108,bahia
11,Fox Store Celulares,,ChIJIy7p4CvFWgcRDIKOhzqkFuU,"Praça do feijao, 485 - Centro, Guanambi - BA, 46430-000",N/A,N/A,+55 77 99867-3655,4,4,-14.2200697,-42.780215399999996,bahia
16,Jhon Apple,https://shoppeguanambi.smallpage.com.br/,ChIJVXAZM2zFWgcRZZhZoHwXTvk,"R. Santa Catarina, número 14 - Centro, Guanambi - BA, 46430-000",N/A,N/A,+55 77 99152-5112,4.8,17,-14.223524,-42.779087499999996,bahia
17,Rei Do Iphone,,ChIJoc_bgTDFWgcRwQ2xBoIEjaM,"R. Otávio Mangabeira - Guanambi, BA, 46430-000",N/A,N/A,+55 77 99199-5245,5,2,-14.2225343,-42.7776864,bahia
1,Pindai Cell,,ChIJTRT-oEGxWgcRYkGCSNq29B0,"R. Santa Rita - Pindaí, BA, 46360-000",N/A,N/A,,5,1,-14.4924375,-42.6862129,bahia
2,Pindaí Cell,,ChIJY0dr5EelWgcRyjOnyy8YgSw,"Pindaí, BA, 46360-000",N/A,N/A,,,,-14.5196171,-42.746699299999996,bahia
5,Caculé Cell,,ChIJf06mT2xqRQcRidN79xkUWxQ,"R. Barão do Rio Branco, Caculé - BA, 46300-000",N/A,N/A,+55 77 98140-2852,2.8,4,-14.5035718,-42.223403999999995,bahia
7,VenâncioCell - Assistência Técnica para Celulares,,ChIJw5dDL-RrRQcR5tJG4zegwkw,"Rua Joaquim Antônio, R. Sr. do Bonfim, Caculé - BA, 46300-000",N/A,N/A,+55 77 98139-5655,,,-14.4944416,-42.228569199999995,bahia
15,Zero 77 Store,,ChIJVS3IzrbVRAcRrCnGlWwcxm4,"Av. Woquiton F Teixeira - Centro, Caetité - BA, 46400-000",N/A,N/A,+55 77 99800-8877,5,13,-14.067414099999999,-42.490322899999995,bahia
14,Malhada Shopping,http://www.malhadashopping.com.br/,ChIJhYXFhM2nRQcRhIpIoy_bcLw,"R. Gerôncio Azevedo, Malhada de Pedras - BA, 46110-000",N/A,N/A,+55 77 98859-6385,5,3,-14.3876706,-41.8797783,bahia
20,O Rei do Celular,,ChIJmeJShjPVRAcR-0drlABQ2Zk,"Tv. Rui Barbosa, 45 - Centro, Caetité - BA, 46400-000",N/A,N/A,+55 77 99967-6750,,,-14.0684819,-42.4899888,bahia
8,Afonsinho IPS,https://afonsinhoips.ueniweb.com/?utm_campaign=gmb,ChIJXS295tZLRAcRNcWjamVrBN4,"Avenida Doutor, Av. Antônio Mourão Guimarães, 341, Brumado - BA, 46100-000",N/A,N/A,+55 77 99968-5015,,,-14.2093373,-41.668741999999995,bahia
13,MI Celulares,,ChIJ6Wh9dJl1XAcRq4ttAYfEphQ,"Av. Dr. Manoel Novaes, 491 - Bom Jesus da Lapa, BA, 47600-000",N/A,N/A,+55 75 99141-8995,4,1,-13.2542405,-43.4193052,bahia
18,Violeta acessórios,,ChIJYQd14UdLRAcRDZQpBKvqSLs,"R. Dr. Marcolino Moura, 199 - Centro, Brumado - BA, 46100-000",N/A,N/A,+55 77 99909-7217,5,2,-14.204969499999999,-41.6649011,bahia
19,TR VARIEDADES,,ChIJqWP92nhLRAcRAIjodpNGBmM,"de Lima SN - Praça Teófilo Alves Lima - Mercado, Brumado - BA, 46100-000",N/A,N/A,+55 77 99922-6980,,,-14.212152999999999,-41.670173,bahia
15,MariaDigital,https://www.facebook.com/MariaDigital,ChIJyzVxw3FLRAcRc7etU_DHd8I,"Travessa Miguel Couto, 14 - Centro, Brumado - BA, 46100-000",N/A,N/A,+55 77 99953-4165,5,1,-14.204218299999999,-41.664159999999995,bahia
16,HUGO CELULAR,,ChIJlQ8UJe5LRAcRk-a-vS7GDN8,"Mercado, Brumado - BA, 46100-000",N/A,N/A,,,,-14.211372899999999,-41.6704771,bahia
18,VAGUINHO CELLS,,ChIJEYy1NUCnRQcRVS7FmBLp5hk,"Av. Caetité, Malhada de Pedras - BA, 46110-000",N/A,N/A,+55 77 98868-7084,,,-14.3852134,-41.8811821,bahia
20,Neto Magazine,https://instagram.com/netomagazine?utm_medium=copy_link,ChIJOTbKyuZLRAcRtgqkvELbTag,"Praça Armindo Azevedo, 182 - Centro, Brumado - BA, 46100-135",N/A,N/A,+55 77 99820-3725,4.4,10,-14.2048109,-41.6646248,bahia
4,GIOVANI IMPORTADOS,,ChIJ5UJ8BW5zRgcReuZYdIcs5dk,"Av. Viêira de Melo, 173 - Anagé, BA, 45180-000",N/A,N/A,+55 77 99916-8616,5,2,-14.6124586,-41.1375423,bahia
3,Oficina do Celular,,ChIJJSy-4_VxRgcRNvICtjCywkE,"R. Um de Setembro - Anagé, BA, 45180-000",N/A,N/A,,,,-14.6109491,-41.1353368,bahia
3,Loja Vivo,https://www.vivo.com.br/para-voce?utm_source=organic&utm_medium=google-maps&utm_campaign=loja-po%C3%A7%C3%B5es-bad0023-002_vivo_b2c-b2b_institucional_institucional_portal-vivo_pesquisa&utm_content=bad0023-002_revenda_incell-ba-se_rua&utm_term=_,ChIJkdcSIMALRwcR0dJoOqYY2XM,"Praça C Raimundo Pereira De Magalhaes, 164 - Centro, Poções - BA, 45260-000",N/A,N/A,+55 77 99992-1202,4.7,3,-14.5291161,-40.3667352,bahia
4,UTI CELL,,ChIJr4D_FMELRwcR6ehsxFYRT-g,"Rua João Gonçalves da Costa, Tv. Primavera, Poções - BA, 45260-000",N/A,N/A,+55 77 98132-6910,5,2,-14.523264,-40.3645573,bahia
13,Alan Cell,,ChIJe0ngrGavRwcREN8X99Fc-UQ,"R. José Pereira, 328 - Planalto, BA, 45190-000",N/A,N/A,+55 77 98101-2111,,,-14.6679283,-40.4760472,bahia
14,Magazine Luiza,https://lojas.magazineluiza.com.br/filiais/1260?utm_source=google&utm_medium=maps&utm_campaign=gmb,ChIJq8SfjH8LRwcRxFmNqIIgzKc,"Praça Coronel - R. Raimundo Pereira Magalhães, 80 - Centro, Poções - BA, 45260-000",N/A,N/A,+55 11 3508-9900,3.9,58,-14.528737399999999,-40.366470299999996,bahia
15,LM Tech,,ChIJs5eRGjkZoYoR5jxouPPXyzc,"R. Ruy Barbosa, 734 - São Paulo, Poções - BA, 45260-000",N/A,N/A,+55 77 98151-9460,5,14,-14.528955499999999,-40.3666634,bahia
16,Aecio Variedades Poções,https://www.facebook.com/A%C3%89CIO-Variedades-Po%C3%A7%C3%B5es-1587766128003689/,ChIJo5SDl2oKRwcRZPhEcpc_UzI,"Poções - BA, 45260-000",N/A,N/A,+55 77 98107-0684,4.3,6,-14.5278555,-40.3693575,bahia
7,DeD Celulares Jequié,https://www.instagram.com/dedcelularesjequie?igsh=ZWVzYWF0dzltNXMw,ChIJfXrzfN-vQAcRfiyUxIY21Ds,"antigo mercado municipal - Praça da bandeira, 42 - Centro, Jequié - BA, 45200-310",N/A,N/A,+55 73 98816-9313,5,52,-13.858787,-40.0802653,bahia
11,RL Celulares,https://rl-celulares.ueniweb.com/?utm_campaign=gmb,ChIJoWEia9RXRwcRguAuJ1y8m80,"Praça Nelsom David Ribeiro, Itagi - BA, 45230-000",N/A,N/A,+55 73 99908-8862,5,1,-14.165038099999999,-40.0054035,bahia
10,IPShopp Comércio e Assistência Técnica LTDA,https://linktr.ee/ipshopp,ChIJ87iZab-zOAcR9nVPs9aeGbs,"R. Vicente Julio Aragão, 26 - Centro, Ipiaú - BA, 45570-000",N/A,N/A,+55 73 98107-9512,4.9,74,-14.130571,-39.733598,bahia
18,Globo Cel,,ChIJnztPbopXRwcRQ60kErPCzSM,"Itagi - BA, 45230-000",N/A,N/A,,,,-14.1650615,-40.0051647,bahia
20,Clincel a clinica dos celulares,,ChIJOVq9txcZPwcRL0uX1Kad0co,"Rua desembargador Perilo Benjamim, n° 66 - Centro, Gandu - BA, 45450-000",N/A,N/A,+55 73 99958-8585,5,49,-13.7458762,-39.4854707,bahia
2,Wintech,,ChIJXeWT0PnpOAcRhLnBSQo1kwQ,"R. Alfredo Ferreira - Centro, Itapitanga - BA, 45645-000",N/A,N/A,+55 73 98828-8335,5,2,-14.4230264,-39.565893599999995,bahia
4,Play Cell Coaraci - Relógios e Celulares,https://linktr.ee/playcellcoaraci,ChIJe7BrauT3OAcRrfk0HQhHs24,"R. J. J. Seabra, 25 - Centro, Coaraci - BA, 45638-000",N/A,N/A,+55 73 99157-2499,5,4,-14.6399523,-39.550786599999995,bahia
14,Caston -Assistência técnica e acessórios,,ChIJV3FehF7pOAcRrZN_EbLaKM0,"R. Dom Pedro I, Itapitanga - BA, 45645-000",N/A,N/A,+55 73 98895-9970,5,1,-14.4233087,-39.5691841,bahia
1,Rei das capas Uruçuca,https://www.instagram.com/reidascapas_uru,ChIJ73rffYIdOQcRuBEA43mM6bo,"R. Rui Penalva, 24 - Centro, Uruçuca - BA, 45680-000",N/A,N/A,+55 73 98125-0612,5,1,-14.591453699999999,-39.2823776,bahia
