Position,Title,Link,Place ID,Address,City,State,Phone,Rating,Reviews,Latitude,Longitude,Estado
18,Americanas,https://www.americanas.com.br/lojas-proximas/33014556000196/L443?ordenacao=topSelling&utm_medium=meunegocio&utm_source=google&utm_campaign=marca:acom;midia:meunegocio;formato:00;subformato:00;idcampanha:pacotelocal&epar=mn_00_00_go_pacotelocal,ChIJIcX5gO4MBwcR4sF0eO5CiHY,"Av. Santo Antônio, 81/91 - Centro, Garanhuns - PE, 55293-000",N/A,N/A,,4.3,1746,-8.891105099999999,-36.4922598,pernambuco
20,Americanas Express,https://www.americanas.com.br/lojas-proximas/33014556000196/L762?ordenacao=topSelling&utm_medium=meunegocio&utm_source=google&utm_campaign=marca:acom;midia:meunegocio;formato:00;subformato:00;idcampanha:pacotelocal&epar=mn_00_00_go_pacotelocal,ChIJy1FqmyANBwcRh-EOg2jBLYQ,"Av. Rui Barbosa, 843 - Heliópolis, Garanhuns - PE, 55295-530",N/A,N/A,,4.2,224,-8.8832797,-36.480433,pernambuco
6,M&M Cell Variedades,,ChIJTZfAgZcNBwcRniMuRpOY7po,"Próximo ao Bonanza. Quase frente ao Educandario Rachel. LOJA D' FAIXADA VERMELHA - Rua Raimundo Clemente da rocha - Francisco Simão Dos Santos Figueira, Garanhuns - PE, 55291-120",N/A,N/A,+55 87 98817-4285,5,11,-8.9069019,-36.4826531,pernambuco
11,M&M Cell Variedades 2,,ChIJ40Uk1b4NBwcR71tMoLRoWpg,"R. Dr. José Mariano - Santo Antônio, Garanhuns - PE, 55296-000 - Santo Antônio, Garanhuns - PE, 55295-335",N/A,N/A,+55 87 98817-4285,5,1,-8.888226699999999,-36.489688799999996,pernambuco
10,GM Celulares,,ChIJR3gdczgNBwcR58NMIPxTkvA,"Tv. Pau Pombo - Santo Antônio, Garanhuns - PE, 55293-061",N/A,N/A,,,,-8.8933939,-36.492393899999996,pernambuco
10,Hospital Do Celular,,ChIJNWbT3QkxBwcR2ecsvsS5PVQ,"Rua São Paulo:, 12 - Centro, São José da Laje - AL, 57860-000",N/A,N/A,+55 82 99190-0842,5,2,-9.0070942,-36.055791299999996,pernambuco
19,Brasil Celular,,ChIJ00zv4m7TBgcRDs-b5DedNF8,"R. Firmino de Queiroz, 04 - Centro, Murici - AL, 57820-000",N/A,N/A,+55 82 99185-3120,4.3,12,-9.310761699999999,-35.9449995,pernambuco
8,Multi Cell,,ChIJQ21grbRxcwcR7TwbI8DwlBQ,"Centro, Juazeiro - BA, 48904-530",N/A,N/A,,,,-9.4146997,-40.496818999999995,pernambuco
10,Mg Cell,,ChIJpyI9mq1xcwcRuDRChTuQ3z8,"Centro, Juazeiro - BA, 48903-263",N/A,N/A,,,,-9.4167224,-40.504004099999996,pernambuco
12,Shopping Do Celular,,ChIJuZHY4M03bQcR6XsoBADtMBM,"Praça - Tv. Clériston Andrade - Centro, Filadélfia - BA, 44775-000",N/A,N/A,+55 74 99802-4113,4,1,-10.742616799999999,-40.134745599999995,pernambuco
16,Shopping Do Celular,,ChIJswOFIs83bQcRLXO3wrO_mgE,"R. Independência, 65-15, Filadélfia - BA, 44775-000",N/A,N/A,+55 74 99802-4113,5,1,-10.741440899999999,-40.133246299999996,pernambuco
19,PONTO DO CELULAR,,ChIJ7wSG16NxcwcRwfykv_doD24,"Piranga, Juazeiro - BA, 48900-114",N/A,N/A,,,,-9.428149399999999,-40.507505599999995,pernambuco
20,Lcell Celulares,https://instagram.com/lcellcelulares_?utm_medium=copy_link,ChIJZayvuLKzFAcRC6uyj7eLV50,"R. Treze de Maio, Pintadas - BA, 44610-000",N/A,N/A,+55 75 98260-8839,4.3,3,-11.8137223,-39.908712099999995,pernambuco
1,FASTCELL ASSISTÊNCIA,,ChIJ9ScUKAD1cwcRTo5Ssa4yci0,"Q. N - Vila Massu, Casa Nova - BA, 47300-000",N/A,N/A,,5,2,-9.1803007,-40.976602299999996,pernambuco
6,GS Imports | Celulares e Acessorios | Assistência Técnica,https://www.instagram.com/gsimportssoficial?igsh=ZG16emtjanJvNTJj,ChIJ7UTMM95xcwcR9OkEfL3vO7c,"MERCADO TURÍSTICO - Centro, Petrolina - PE, 56304-260",N/A,N/A,+55 87 98872-1683,5,4,-9.3966552,-40.503867299999996,pernambuco
16,Caique cell -assistência técnica,,ChIJM-S0RFlxcwcRehFZaqEijlc,"Em frente aos quiosques de almoço, Rua Governador Eraldo Gueiros Leite - Centro, Petrolina - PE, 56304-580",N/A,N/A,+55 87 98817-0700,4.9,8,-9.3964486,-40.504759899999996,pernambuco
17,Central do iphone Petrolina,https://www.instagram.com/centraldoiphonepnz/,ChIJh8Su_NBxcwcR7foxeuppSiQ,"AVENIDA DA INTEGRAÇÃO N-33B - Gercino Coelho, Petrolina - PE, 56306-090",N/A,N/A,+55 87 98873-8970,4.3,11,-9.3880353,-40.5175872,pernambuco
7,BIEL CELL ASSISTÊNCIA TÉCNICA DE NETBOOK TABLET CELULAR E COMPUTADORES,,ChIJYS7SyqnJdAcR_ErEnGrcQRA,"Lagoa Grande, PE, 56395-000",N/A,N/A,+55 87 99962-9922,5,4,-8.9411803,-40.142297,pernambuco
1,MultiCell,https://instagram.com/multicell_lagoagrande?utm_medium=copy_link,ChIJfwXX13u_dAcRp8BOy9hNGHU,"Av. Nilo Coelho, 80 - Lagoa Grande, PE, 56395-000",N/A,N/A,+55 87 99628-3599,5,31,-8.9982311,-40.2716302,pernambuco
2,BELL CELL acessórios e assistencia técnica de celulares,,ChIJg4S8mZ6_dAcRgfMZn1ggjlU,"R. Castelo Branco, 77 - centro, Lagoa Grande - PE, 56395-000",N/A,N/A,+55 87 99941-2034,4.3,18,-8.9979408,-40.2716181,pernambuco
3,Guicell,,ChIJKTX7anmxdAcRLtm9XvS75GM,"Lagoa Grande Vernelhos, Lagoa Grande - PE, 56395-000",N/A,N/A,+55 87 99804-3601,,,-9.0741216,-40.1239463,pernambuco
6,Hello Cell,https://www.instagram.com/hello_cell2/,ChIJ_yb5zUS_dAcR_hdYzfgWBKk,"Av. Nilo Coelho, 309 - Centro, Lagoa Grande - PE, 56395-000",N/A,N/A,,,,-8.9966414,-40.2722343,pernambuco
6,Oliveira Cell,https://www.instagram.com/oliveiracell_curaca/,ChIJD5DP5OM1CwcRKYeKtPKLKIY,"Av. Pedro Santos Tôrres, 56 - Centro, Curaçá - BA, 48930-000",N/A,N/A,+55 74 98107-3850,4.8,32,-8.986146,-39.905657399999996,pernambuco
18,MiCell BV,https://meucomercio.com.br/micellbv,ChIJ3WZXLQIpCwcRzPh9c3rmWzc,"Av. Nilo Coelho, 270 A - Centro, Santa Maria da Boa Vista - PE, 56380-000",N/A,N/A,+55 87 99976-0664,5,9,-8.8036313,-39.8239866,pernambuco
11,CLICK CELL,http://instagram.com/Clickcellpetrolandia,ChIJET4W-3AJCQcR8bGdaUS9CI8,"Av. Pref. José Gomes de Avelar, 455 - Q. 02, Petrolândia - PE, 56460-000",N/A,N/A,+55 87 99939-4375,,,-8.9834528,-38.2224702,pernambuco
12,Magazine Luiza,https://lojas.magazineluiza.com.br/filiais/1299?utm_source=google&utm_medium=maps&utm_campaign=gmb,ChIJeQwjJdcJCQcRZ6YvHIgZn_U,"Av. Manoel Borba, 157 - Centro, Petrolândia - PE, 56460-000",N/A,N/A,+55 87 93300-4692,4.6,87,-8.982643099999999,-38.2180003,pernambuco
16,CENTER CELL,,ChIJj1kYSaEJCQcRR8wJc3Gr4LI,"R. Cecília Delgado - Centro, Petrolândia - PE, 56460-000",N/A,N/A,+55 87 99670-1521,5,1,-8.9817675,-38.2184641,pernambuco
9,ISATECH_CELL,,ChIJ5-n1licJCQcRfDtixOWPk7M,"Av. dos Três Poderes - Centro, Petrolândia - PE, 56460-000",N/A,N/A,+55 87 99139-0964,5,2,-8.9805102,-38.2178846,pernambuco
10,icaro iphone,,ChIJV2sZK_XvCAcRR58sIbrWJdU,"Doutor, R. Antônio Amaral, numero 94 - centro, Inhapi - AL, 57545-000",N/A,N/A,+55 82 98169-8526,,,-9.2204452,-37.7489515,pernambuco
18,Yuri Cell - Assistência Técnica - Vendas - Acessórios,http://www.instagram.com/yuricelldg/,ChIJSztBf-EnCQcR9PjCLJ3zgng,"Av. Pres. Castelo Branco, 385, Delmiro Gouveia - AL, 57480-000",N/A,N/A,+55 82 99646-9836,4,4,-9.382977499999999,-38.0002582,pernambuco
2,JONNAS CELL,,ChIJCUigSV6xBwcRzA3SgAn7Yxs,"R. Lourenço José da Costa, Iati - PE, 55345-000",N/A,N/A,,,,-9.043469499999999,-36.848062,pernambuco
4,Lúcia Gomes Perfumaria,,ChIJ-6n88aWxBwcRKqNOyqn_3zE,"Av. Pres. Castelo Branco - Centro, Iati - PE, 55345-000",N/A,N/A,+55 87 98102-5482,4.5,6,-9.0432989,-36.8494899,pernambuco
7,TECenter-Oficina de Celular & Gráfica,,ChIJu1l2TMivBwcReyQgWIzpAwM,"Estr. Serrinha da Prata - Iatecá, Saloá - PE, 55350-000",N/A,N/A,+55 87 98157-8044,5,3,-9.046554,-36.7805965,pernambuco
20,Delcinho Cell,,ChIJFXsKi-4MBwcRn32esL378t4,"Santo Antônio, Garanhuns - PE, 55293-000",N/A,N/A,,4.3,15,-8.8911514,-36.4959115,pernambuco
6,Conserta Smart Garanhuns São José,https://www.consertasmart.com/conserto-de-celular,ChIJ9RYpGFcNBwcR2vc1OuXe8JA,"R. Dantas Barreto, 161 - São José, Garanhuns - PE, 55293-465",N/A,N/A,+55 87 98155-1573,5,25,-8.8893148,-36.4956765,pernambuco
7,Allyson iPhones,,ChIJTwyp8YkNBwcRcsL5KizP0Mw,"R. Manoel Borba, 21 - São José, Garanhuns - PE, 55295-020",N/A,N/A,+55 87 99145-3945,5,17,-8.890287299999999,-36.4943174,pernambuco
13,LojaTIM Garanhuns,,ChIJMelC9O4MBwcRjGVnbIqdCwQ,"Av. Santo Antônio, 235 - Santo Antônio, Garanhuns - PE, 55293-000",N/A,N/A,,3.8,96,-8.8911044,-36.4935915,pernambuco
19,Loja Vivo,https://vivo.com.br/para-voce/ajuda/mais-ajuda/encontre-uma-loja?_gl=1*pwmg40*_gcl_aw*R0NMLjE3MzI1MjU4MzMuRUFJYUlRb2JDaE1Jek15VjBkdjFpUU1WMDJ6ZEFoMTBNU0plRUFFWUFTQUFFZ0lsWXZEX0J3RQ..*_gcl_dc*R0NMLjE3MzI1MjU4MzMuQ0t6LV90ZmI5WWtERlRWSzNRSWQxUUVEY1E.*_gcl_au*MTUzOTUwNjgxNS4xNzMxNjIxOTE3*_ga*MjEyMzgwODk5Mi4xNzMxNjIxOTI5*_ga_JWH50P3VES*MTczMjkwMzAzNC40LjEuMTczMjkwMzA4OS41LjAuMA,ChIJUb6KsK4NBwcRLQlqXssKJs0,"Av. Santo Antônio, 214 - Santo Antônio, Garanhuns - PE, 55293-015",N/A,N/A,+55 77 99943-6272,3.9,23,-8.8908205,-36.4938911,pernambuco
15,CICINHO CELL,,ChIJV_VrHz0NBwcRS9pU0TPZi4M,"Av. Duque de Caxias, 630 - Severiano Moraes Filho, Garanhuns - PE, 55299-436",N/A,N/A,,,,-8.885142,-36.4674751,pernambuco
17,smart point,,ChIJ3bB043QNBwcRyR25kz86QPA,"R. Cap. Pedro Rodrigues, 1232 - Magano, Garanhuns - PE, 55294-310",N/A,N/A,+55 87 98809-5845,5,1,-8.8789193,-36.5046894,pernambuco
18,mary variedades e assistência técnica,https://instagram.com/mary_variedades_cell?utm_medium=copy_link,ChIJG_f6utMNBwcR8p7B7TecLEA,"Tv. Monsenhor Pedro Magno Godoy - Francisco Simão Dos Santos Figueira, Garanhuns - PE, 55291-160",N/A,N/A,+55 87 3763-0900,5,3,-8.9088773,-36.4827948,pernambuco
7,Galeria,http://wa.me/5582974001583,ChIJu6vmcF4pBwcRkXuGGWCfvHU,"Tv. do Mercado, 99 - Centro, União dos Palmares - AL, 57800-000",N/A,N/A,+55 82 97400-1583,5,5,-9.1584405,-36.0342108,pernambuco
13,Americanas,https://www.americanas.com.br/lojas-proximas/33014556000196/1425?ordenacao=topSelling&utm_medium=meunegocio&utm_source=google&utm_campaign=marca:acom;midia:meunegocio;formato:00;subformato:00;idcampanha:pacotelocal&epar=mn_00_00_go_pacotelocal,ChIJYeSE-CgpBwcRKjzo-g6NW5Q,"Av. Monsenhor Clóvis Duarte de Barros, 360 - Centro, União dos Palmares - AL, 57800-000",N/A,N/A,,4.5,179,-9.161098899999999,-36.032666,pernambuco
14,Loja jcs shop,,ChIJgU2V5yYpBwcRaOTH6Xj-JSU,"Tv. do Mercado, 43 A - centro, União dos Palmares - AL, 57800-000",N/A,N/A,+55 82 99813-1700,3,2,-9.1583584,-36.0334474,pernambuco
4,Diego Imports - Loja de Celulares Apple e Xiaomi em Petrolina PE,,ChIJC4urP90sQScR3L5kOXtyR_g,"R. Dionísia de Souza Barbosa (Rua 08), 8 - 556A - Jardim Amazonas, Petrolina - PE, 56318-350",N/A,N/A,+55 87 99669-7904,5,25,-9.378745,-40.5268486,pernambuco
12,SuperVip,https://supervip.webloja.app/,ChIJU2NteXZ7cwcRPEZimIFykM4,"Rua(22) Rossenildo Bezerra de Araújo, 489 - João de Deus, Petrolina - PE, 56315-240",N/A,N/A,+55 87 98100-2856,,,-9.3543243,-40.5398784,pernambuco
4,Loja @MI_CONNECT,,ChIJs6auHwCzdAcR7kdBw17yb6o,"Itamotinga, Juazeiro - BA",N/A,N/A,,,,-9.1436751,-40.026987999999996,pernambuco
5,MARQUINHO CELL,,ChIJ2-4HXZkoCwcRTk4Wqr07dV4,"Av. Nilo Coelho - Santa Maria da Boa Vista, PE, 56380-000",N/A,N/A,,,,-8.8077212,-39.823061599999996,pernambuco
6,Edson Cell,,ChIJ9Qf2XpkoCwcRED0ZEHhcwfM,"Av. Dr. Oscár Sampaio - Santa Maria da Boa Vista, PE, 56380-000",N/A,N/A,,,,-8.8033792,-39.822486999999995,pernambuco
7,CELL IMPORTADOS E ACESSÓRIOS,,ChIJmfGsGZsoCwcRIxo9C3QC4iY,"Av. Nilo Coelho, 393 - Santa Maria da Boa Vista, PE, 56380-000",N/A,N/A,,,,-8.8039766,-39.8239586,pernambuco
18,UTI Celular - Assistência Técnica Especializada,,ChIJBevKxrFxcwcRkio81I41JQs,"Tv. Matatu Um, 12 - Matatu, Juazeiro - BA, 48903-580",N/A,N/A,+55 74 98816-2139,4.4,91,-9.4198452,-40.5015474,pernambuco
11,FCELL,https://www.instagram.com/fcell8_fabinho?igsh=OXZwc2t2bTcyaGF2,ChIJn2JC-OD1CQcRNIcVv60QoZU,"Av. Antônio Cavalcante Novaes, 35 - Cohab, Floresta - PE, 56400-000",N/A,N/A,+55 87 99949-7624,,,-8.600183699999999,-38.5788492,pernambuco
12,F-CELL,https://instagram.com/fcell8_fabinho?utm_medium=copy_link,ChIJgTjjK1L1CQcRukpzcNN9rFs,"R. Maj. José Rodrigues de Morais, 307 a - Floresta, PE, 56400-000",N/A,N/A,+55 87 99948-5646,4.2,6,-8.6007696,-38.576772,pernambuco
13,WalkCell - Produtos Apple.,https://www.instagram.com/walkcell/,ChIJiSMtnp31CQcR2_fB7I_dWyY,"R. Profa. M Eugénia Falcao Ferraz - Santa Rosa, Floresta - PE, 56400-000",N/A,N/A,+55 87 99819-1427,5,5,-8.594404899999999,-38.5770912,pernambuco
14,EDVAN CELULAR,,ChIJ0efLQfMJCQcRiscSXTMIAkc,"Av. Pedro de Souza Freire, 447 - Q. 16, Petrolândia - PE, 56460-000",N/A,N/A,,,,-8.9725447,-38.225789999999996,pernambuco
15,LOJA JBV,,ChIJue6skccJCQcRVc73LhEoDHw,"R. Pres. Getúlio Vargas 2 - Q. 10, Petrolândia - PE, 56460-000",N/A,N/A,,5,7,-8.9728876,-38.2206623,pernambuco
19,Magazine Luiza,https://lojas.magazineluiza.com.br/filiais,ChIJI-bf-5AJCQcRAhWwyNjgjh0,"Av. Manoel Borba, 150 - Centro, Petrolândia - PE, 56460-000",N/A,N/A,,,,-8.9826848,-38.218091799999996,pernambuco
19,JK INFOCELL,,ChIJZctRwvljCAcRxEZCJY_iT30,"R. Júlio Ramos - Negras, Itaíba - PE, 56555-000",N/A,N/A,+55 87 98142-7059,5,46,-8.9888507,-37.483436,pernambuco
4,Relojoaria e Chaveiro Tiago France,,ChIJ88xavNljCAcRFSiX-tb6XQQ,"R. Joaquim Nabuco, 23 - A Definir, Itaíba - PE, 56555-000",N/A,N/A,,5,1,-8.9872058,-37.486984799999995,pernambuco
6,HENRIQUE TECH MANUTENÇÃO E ACESSÓRIOS - ATACADO E VAREJO,,ChIJlXAc1mULCAcRdcadc8BSXCU,"Rua Santos Dumont, 72A - CENTRO, Tupanatinga - PE, 56540-000",N/A,N/A,+55 87 99643-2424,3.9,21,-8.753010699999999,-37.340610999999996,pernambuco
7,ANDRÉ CELULAR,,ChIJheh0eal7CAcRLUPtm1lLE94,"R. Nova - Itaíba, PE, 56550-000",N/A,N/A,,,,-8.9472949,-37.4225189,pernambuco
8,LEO CELL,,ChIJ-4gz_CALCAcRXe7YzhVFDls,"Rua Jardim - Santa Clara, Tupanatinga - MG, 33141-089",N/A,N/A,+55 87 99638-5858,4.6,13,-8.7536113,-37.3424366,pernambuco
9,Casa Petrônio | Itaiba | Loja de Móveis | Loja de eletrodomésticos,https://www.facebook.com/Casapetroniooficial/,ChIJ07jDGtZ7CAcRUn7L72AedOM,"R. Santa Cruz, 15 - Itaíba, PE, 56550-000",N/A,N/A,+55 87 3849-1648,4.7,15,-8.9449391,-37.4221727,pernambuco
4,IConsertos,,ChIJT07OZPF7CAcRbobs0H75Qqo,"Tv. Padre Malaquias, 47 - Itaíba, PE, 56550-000",N/A,N/A,+55 87 99999-1214,4,1,-8.948933199999999,-37.417894,pernambuco
3,Oliveira Phones,https://www.instagram.com/oliveiraphones09?igsh=MTZtcWh1bmtxamc3MA==,ChIJOaY-Jy2hBwcR75RaZZJn-3E,"Em frente a UBS Josefa Teixeira - R. A - centro, Paranatama - PE, 55355-000",N/A,N/A,+55 87 98176-6043,,,-8.9178568,-36.6561283,pernambuco
15,Desbloqueio De Celular,,ChIJR4L9_SqhBwcR8A_f--1S9xQ,"Paranatama - PE, 55355-000",N/A,N/A,+55 87 98173-1720,,,-8.9191117,-36.6551994,pernambuco
18,Belo Cell,http://instagram.com/belocell1,ChIJJQAIhe4NBwcRCaQx76XHZNc,"R. Orlando Wanderley, 126 - Santo Antônio, Garanhuns - PE, 55293-270",N/A,N/A,+55 87 99647-6881,,,-8.8937328,-36.4944075,pernambuco
19,Estação Cell,,ChIJy6UfOxQNBwcRZc6H0R_x9l4,"R. Santos Dumont, 100 - Santo Antônio, Garanhuns - PE, 55293-025",N/A,N/A,+55 87 98104-2783,5,1,-8.8904639,-36.4948914,pernambuco
20,O Rei das Capinhas,,ChIJLTd_Jd4MBwcRqWWwsGFUjEA,"Av. Rui Barbosa, 493 - Heliópolis, Garanhuns - PE, 55295-530",N/A,N/A,+55 87 99959-5474,,,-8.8850798,-36.4831152,pernambuco
13,77 Tech Cell,,ChIJFSGUckNBBwcR9px96V986qI,"R. Treze de Maio - Centro, Canhotinho - PE, 55420-000",N/A,N/A,+55 87 99918-7529,,,-8.8826564,-36.194024899999995,pernambuco
10,Clinica Do Celular,https://instagram.com/clinicadocelularjuaa?igshid=YmMyMTA2M2Y=,ChIJ_5hqBpNxcwcRy6wPcuYJaVU,"Av. João Durval Carneiro, 05 - Castelo Branco, Juazeiro - BA, 48900-000",N/A,N/A,+55 74 98815-5717,4.3,25,-9.4383772,-40.4945343,pernambuco
20,WBTECH repair solutions assistência técnica de celular,,ChIJfUzl2clxcwcRKtmiK-GjLaA,"R. da Polônia - Areia Branca, Petrolina - PE, 56328-370",N/A,N/A,+55 87 98179-3893,5,38,-9.3843027,-40.4897333,pernambuco
19,"Anatec Cell, Assistência técnica especializada em conserto de celular",https://instagram.com/anatec_cell?igshid=MXF4ZXN5M3dyM2Z4OQ==,ChIJjaQMAw9PCgcRopqeOB1HO-U,"R. Lucas Gomes de Sa, 65 - Centro, Abaré - BA, 48680-000",N/A,N/A,+55 75 99816-9198,5,47,-8.721517,-39.1128356,pernambuco
15,ERIC DO IPHONE,,ChIJX5FhzKz1CQcRUpAkpK6Aodw,"Av. Antônio Cavalcante Novaes, 273 - Caetano2, Floresta - PE, 56400-000",N/A,N/A,+55 87 99962-4698,,,-8.599295,-38.580377999999996,pernambuco
16,Tehc Cell,,ChIJ2fZPx0_1CQcRhby4oKAvmT8,"Av. Antônio Cavalcante Novaes, 156-224 - Floresta, PE, 56400-000",N/A,N/A,+55 87 99949-1706,5,3,-8.6000286,-38.578670599999995,pernambuco
18,Carvalho iPhones,,ChIJnSVvQ4n1CQcRkKmYrwxH4to,"Av Paulo Pessoa Guerra, 61 - Centro, Floresta - PE, 56400-000",N/A,N/A,+55 87 99641-3588,,,-8.600765299999999,-38.5716196,pernambuco
19,GOMES CELL,,ChIJpboXBIX1CQcRCYO7Kx7w9yo,"Floresta, PE, 56400-000",N/A,N/A,,,,-8.601577299999999,-38.573908599999996,pernambuco
20,SAMARONY CELL ASSISTÊNCIA TÉCNICA.,https://www.instagram.com/samaronycell6/,ChIJCVu6Xbj1CQcRPb2czZPzuio,"Av. Manoel Alves de Carvalho, n° 480 - Cohab, Floresta - PE, 56400-000",N/A,N/A,+55 87 98181-4329,5,3,-8.601137099999999,-38.577544599999996,pernambuco
17,Digitall Comunicações - celulares e acessórios,https://instagram.com/digitallcomunicacoes?igshid=NmE0MzVhZDY=,ChIJZXlsOyb7DwcR5GuRYp5nL24,"R. Augusto Maynard, 116 - Centro, Itabaiana - SE, 49500-114",N/A,N/A,+55 79 99969-0019,4.8,88,-10.686030599999999,-37.4279979,pernambuco
19,Magazine Luiza,https://lojas.magazineluiza.com.br/filiais/724?utm_source=google&utm_medium=maps&utm_campaign=gmb,ChIJRQiofu4MBwcRZG-40QsVTyo,"Av. Santo Antônio, 90 - Centro, Garanhuns - PE, 55293-000",N/A,N/A,+55 81 97343-8144,4.1,927,-8.8904722,-36.4927667,pernambuco
20,Pop Shop,,ChIJLxTIj-4MBwcRhswEvniAf7I,"294, R. Santos Dumont, 156 - Santo Antônio, Garanhuns - PE, 55293-025",N/A,N/A,,4.3,51,-8.8904668,-36.4951283,pernambuco
10,Giva Center,http://www.givacenter.com.br/,ChIJV7x-kDRhBwcRfum52urBq5g,"Av. Dezenove de Maio, 144 - Centro, Lajedo - PE, 55385-000",N/A,N/A,+55 87 99949-0400,4.2,84,-8.6623621,-36.3233974,pernambuco
15,Play Cell e Acessórios,,ChIJi2T_nQZnBwcRW5CH8J0AM8M,"R. Duque de Caxias, 225, Lajedo - PE, 55385-000",N/A,N/A,+55 87 99927-4653,5,2,-8.665027199999999,-36.3223243,pernambuco
20,@lojaleandrocelular,https://linktr.ee/lojaleandrocelular?utm_source=linktree_profile_share,ChIJ5Z1nBpBlqgcRN2xBbOJGvxQ,"Centro Galeria 22 - Ribeirão, PE, 55520-000",N/A,N/A,+55 81 98189-5358,5,45,-8.510132,-35.3752151,pernambuco
17,Nobre Cell,,ChIJlx7NmD71AAcRpSQ0_9PlNtU,"R. José Buarque Sampaio, 195 - Centro, Maragogi - AL, 57955-000",N/A,N/A,+55 82 98761-5665,5,2,-9.0127033,-35.2247857,pernambuco
1,Cellcenter_01,,ChIJ1eVU_5RNBwcRNgn-H4mojIw,"R. João Pessoa, 02 - Centro, São Benedito do Sul - PE, 55410-000",N/A,N/A,+55 81 99321-3793,5,1,-8.808279899999999,-35.933631399999996,pernambuco
2,SUPORTECH - Assistência Técnica de Celular,https://instagram.com/suportech.oficial?igshid=1lr0ahkum2est,ChIJQbzu5s65AAcRZQzNpkHY7P4,"R. José Alves Caldas, 97 - Centro, Col. Leopoldina - AL, 57975-000",N/A,N/A,+55 82 99646-8180,5,2,-8.9123207,-35.7213628,pernambuco
5,MilkaCell - Assistência de Celular,,ChIJ_5LzbqqnAAcRxrXB-dgULFI,"Rua Pedro Cássio, Av. João Pessoa - Centro, Catende - PE, 55400-000",N/A,N/A,+55 81 99791-1459,4.5,2,-8.6643223,-35.721421899999996,pernambuco
13,Americanas,https://www.americanas.com.br/lojas-proximas/33014556000196/1365?ordenacao=topSelling&utm_medium=meunegocio&utm_source=google&utm_campaign=marca:acom;midia:meunegocio;formato:00;subformato:00;idcampanha:pacotelocal&epar=mn_00_00_go_pacotelocal,ChIJD-bX92qgAAcRJAxRHKW94LI,"R. Dr - R. Fausto Figueiredo, 1074 - Centro, Palmares - PE, 55540-000",N/A,N/A,,4.3,136,-8.6865167,-35.5903731,pernambuco
2,Assistência Gênesis,,ChIJXSyH-COjAAcRkdrtFsRIZfk,"Av. Floriano Gonçalves de Lima - Centro, Xexéu - PE, 55555-000",N/A,N/A,+55 81 99388-7976,5,2,-8.8066458,-35.6272891,pernambuco
15,Alpha Store Acessórios para celulares,https://instagram.com/alpha_cellassistenciatecnica?igshid=OGQ5ZDc2ODk2ZA==,ChIJi3fbVVt9AAcRor2eUV2cuHw,"Galeria Dom Luís - R. Dom Luiz - Centro, Barreiros - PE, 55560-000",N/A,N/A,+55 81 97109-2817,5,19,-8.8127117,-35.1983573,pernambuco
18,Loja do Celular -Maragogi,,ChIJryuL8_D1AAcR0BXUEYAyyto,"R. José Buarque Sampaio - Centro, Maragogi - AL, 57955-000",N/A,N/A,+55 82 99336-3085,5,1,-9.0162493,-35.224517399999996,pernambuco
1,Space Phone,,ChIJ5aDrrIh9AAcRzOQ_cvv0OLM,"R. Dom Luiz, 329a - Centro, Barreiros - PE, 55560-000",N/A,N/A,,3,2,-8.8127488,-35.1993353,pernambuco
3,Lucas Cell Venda de Celulares e Assistência,https://wa.me/message/2Q5G4GGAABRTG1,ChIJ14AGuT99AAcRTT3TfVVIhug,"Rua Por trás do Fênix - R.Doutor Arsênio Costa - Centro, Barreiros - PE, 55560-000",N/A,N/A,+55 81 98731-2894,5,5,-8.8128791,-35.195878199999996,pernambuco
5,Multi cell assistência celular,https://www.instagram.com/multicell_65?igsh=MXZrZ2hmOGg0MzVkeQ==&utm_source=qr,ChIJBX2MHEJ9AAcRF1luazBTO88,"R. Santa Terezinha - Barreiros, PE, 55560-000",N/A,N/A,+55 81 98261-8938,5,5,-8.814059499999999,-35.1993611,pernambuco
7,Rei do Celular,,ChIJRaxH96h5AAcRHK2eAZzLwn8,"Av. Jose Bezerra Sobrinho, 368 - Centro, Tamandaré - PE, 55578-000",N/A,N/A,+55 81 97336-0393,4.6,5,-8.7546787,-35.1013984,pernambuco
8,LH IMPORT BARREIROS,,ChIJVVW6FeF9AAcR2fz54mM6q8o,"R. Dom Luiz, 279 - CENTRO, Barreiros - PE, 55560-000",N/A,N/A,+55 81 98187-3002,4.9,68,-8.812763,-35.1996647,pernambuco
9,BrunoCell,https://paginadelinks.com/BrunoCell?fbclid=PAAabIQaTXKYSNxRP8Yyu-tpaNm2SIE9FotsDt-bUYp2idsxNbxAobosvxWns,ChIJG_FlYC99AAcRG7K83xPqt34,"Em frente à clínica dr jader cidrim - R.Doutor Arsênio Costa - Centro, Barreiros - PE, 55560-000",N/A,N/A,+55 81 98805-6483,,,-8.812945299999999,-35.195526199999996,pernambuco
10,iHouse Store - iPhone - Barreiros - Tamandaré - Maragogi,,ChIJIwkn7Ap9AAcRrVpEi5EV-U4,"R. Olímpio Teodoro, 80 - Centro, Barreiros - PE, 55560-000",N/A,N/A,+55 81 98476-9354,5,60,-8.815188,-35.194948499999995,pernambuco
