Position,Title,Link,Place ID,Address,City,State,Phone,Rating,Reviews,Latitude,Longitude,Estado
17,Big Celulares,https://big-celulares.ueniweb.com/?utm_campaign=gmb,ChIJadgSnKZrowcRvL96dZHvTVw,"Avenida JK, 137, Icó - CE, 60011-110",N/A,N/A,+55 98 98184-1382,,,-6.405462399999999,-38.9524152,ceará
1,Universo Assistência Lavras Ce,,ChIJfxyJ8r2XowcRk2ofApydN04,"R. Antonio Lobo, 20 - Centro, Lavras da Mangabeira - CE, 63300-000",N/A,N/A,+55 88 98139-0012,5,7,-6.7565522,-38.9649759,ceará
3,ipapple,https://l.instagram.com/?u=https://wa.me/558899720427?fbclid=PAZXh0bgNhZW0CMTEAAaa0XsK_B4sAigs2k5pxCTXtdTQrbWZEtXZDEpEK_CkszZ0GmmJVUzCWVyw_aem_Afe0Ja79zjzOycAfzuEY6YzocyUaAeyWnsEcDGMpGgIzausyaINOfLwktIJNy9rbVw2_-_T2uU2UHVWv1wYd9mwd&e=AT0IUCx1IEqx1baG71hZqriB3E4F7NDP1B_cVVwVFh0lEFIWgW1udM-wvi0vXm_zDrW9qcpVN_0huQrpxnlw1fhtvaRULqMf46TePj-8u01NOWX-sWbjhg,ChIJX7di6ryJowcRkiVmHVJDmww,"R. São Vicente - Ipaumirim, CE, 63340-000",N/A,N/A,+55 88 99972-0427,,,-6.7883581,-38.7182931,ceará
4,OREINO DAS CAPAS,,ChIJ9487rr2IowcRk1TKNornH7k,"R. Pref. Alexandre Gonçalves, 297 - Ipaumirim, CE, 63340-000",N/A,N/A,,,,-6.7883359,-38.718057099999996,ceará
6,Aiutec,,ChIJKejkLgCHmAcRqK_Bpn3Yfxk,"R. Raimundo Dias Oliveira, Aiuaba - CE, 63575-000",N/A,N/A,+55 88 99911-1439,5,1,-6.5720486,-40.1231596,ceará
20,Shop do Celular,,ChIJT3upTEAeowcR34g73sGacso,"R. Santos Dumont, 191 - Centro, Iguatu - CE, 63500-032",N/A,N/A,,,,-6.361314,-39.297283199999995,ceará
18,DOUTORCELL,,ChIJwV1irkEeowcRTc7eLxyroDY,"R. Cel. Mendonça, 171 - Centro, Iguatu - CE, 63500-056",N/A,N/A,+55 88 98805-5080,4.9,12,-6.3610318,-39.298314999999995,ceará
9,GCeell Celulares E Assessórios,,ChIJv_KHVpv3ogcRQ7speJ9SaX8,"R. Cel. Boaventura - Centro, Cariús - CE, 63530-000",N/A,N/A,+55 88 99742-8093,3.5,2,-6.5365321,-39.4971341,ceará
19,WORLD TEC,,ChIJdQM1q4T3ogcRIH_ZE6kI7mc,"R. Silvest Almeida Quart, 2 - Centro, Cariús - CE, 63530-000",N/A,N/A,+55 88 99903-1128,4.3,4,-6.536565599999999,-39.4968356,ceará
20,LSCELL,,ChIJo1ZREeMfowcRA7SdZ21k_uc,"Av. Carlos Roberto Costa, 781 - Veneza, Iguatu - CE, 63504-435",N/A,N/A,+55 88 99318-3968,5,1,-6.3722845999999995,-39.321650399999996,ceará
16,Val Cell Celulares,,ChIJOSpKtQ8eowcRN-upW7q4isY,"R. Guilhardo Gomes de Araújo, 290A - Vila Centenário, Iguatu - CE, 63500-000",N/A,N/A,,,,-6.3714018999999995,-39.307671,ceará
16,Confiança cell,,ChIJ1ZClrfkfowcRPnvPYVZ-KRk,"R. Eduardo Lavôr - Centro, Iguatu - CE, 63500-068",N/A,N/A,+55 88 98855-5067,5,1,-6.36002,-39.2975655,ceará
19,JJCell,http://jjcell.com.br/,ChIJUe3721UfowcRPXDrsxbP9hA,"R. Cel. Mendonça, 323 - Centro, Iguatu - CE, 63500-056",N/A,N/A,+55 88 99602-1002,4.6,9,-6.360999,-39.2969011,ceará
8,JH CELULARES,https://instagram.com/jhcelulares_?igshid=YmMyMTA2M2Y=,ChIJr2wtfGxrowcR2dgerOXTHso,"R. Ilídio Sampaio, 35, Icó - CE, 63435-000",N/A,N/A,+55 88 98163-8102,4.8,16,-6.4044919,-38.9543203,ceará
4,RogiCell Assistência Tecnica de Celulares,,ChIJz90f4nKbuwcRKuPji8ru2qc,"Mercado Público de Jaguaribara - Centro, Jaguaribara - CE, 63490-000",N/A,N/A,+55 88 99377-3429,4.5,20,-5.4592857,-38.4630653,ceará
5,Loja do Lobo,https://clickpromo.app/lojadolobo,ChIJq_OZ8kppowcRRaYUcBofRkQ,"R. Gen. Piragibe, 1892 - Centro, Icó - CE, 63430-000",N/A,N/A,+55 88 99948-8586,5,14,-6.399563199999999,-38.8607916,ceará
8,Marcio Cell,,ChIJzXwE_8lBowcRNcaw_vN__Mg,"R. do Comércio - Guassussê, Orós - CE, 63520-000",N/A,N/A,+55 88 98164-1345,5,2,-6.3386416,-38.982298799999995,ceará
10,Caio Cell,,ChIJg3YmIOVoowcR1hZ5Yd_BfxE,"R. Francisco Maciel da Silva, 2104 - Centro, Icó - CE, 63430-000",N/A,N/A,+55 88 99963-3040,3.6,5,-6.4018809,-38.861101,ceará
15,Icó Cell,https://www.instagram.com/ico_cel/,ChIJQwShhDxpowcRX820lypEpeg,"Av. Nogueira Acioly, 1636 - Centro, Icó - CE, 63430-000",N/A,N/A,+55 88 99916-8460,4.9,19,-6.4048834,-38.862618999999995,ceará
16,S.O.S celular e variedades,,ChIJExeFhqrlvAcRIkjhYHpLZ7U,"Av. Pedro José de Oliveira, 220 - 258, Milhã - CE, 63635-000",N/A,N/A,+55 88 99851-5042,,,-5.6768018,-39.1936649,ceará
19,Assistência Técnica Toca do Celular,,ChIJS8jHK4ZGowcRewdZm9UC26c,"R. Epitácio Pessoa, 113 - Centro, Orós - CE, 63520-000",N/A,N/A,+55 88 99713-5752,5,8,-6.243873799999999,-38.9140611,ceará
20,DIEGO CELL | Parceiro autorizado TIM,https://www.tim.com.br/,ChIJ61ZPK9cfowcRyS-Jjex-4Ps,"R. Cel. Mendonça, 294 - Centro, Iguatu - CE, 63500-056",N/A,N/A,+55 88 99925-0203,4.6,25,-6.3611137,-39.297128799999996,ceará
13,Helpcell Celulares & Tablets Iguatu,,ChIJG-5bmBsfowcRZzq9HEssLUY,"Av. Agenor Araújo, 1008 - Centro, Iguatu - CE, 63500-058",N/A,N/A,+55 88 98843-9027,,,-6.3615346,-39.296779699999995,ceará
17,Lojas claudio cell - Icó,,ChIJrRgYxetpowcR1fgObtvzpHE,"Av. Nogueira Acioly, 1402 - Centro, Icó - CE, 63430-000",N/A,N/A,+55 88 99231-8879,,,-6.403322999999999,-38.861146,ceará
19,Loja de celular/ Império dos acessórios,,ChIJsXVCJc8HugcRglIzLJlEpdA,"R. Francisco Bernardo, 204 - Boa Vista, Mossoró - RN, 59605-130",N/A,N/A,+55 83 99177-2845,,,-5.1989,-37.3580657,ceará
8,Assistências Em Smartphones,,ChIJCwMCpja0mQcRQuobFcY1_Gs,"Brasília, Parambu - CE, 63680-000",N/A,N/A,+55 88 99718-1004,4.5,11,-6.2220355,-40.7000102,ceará
4,JS3 Tech,,ChIJCQ42WsGlogcR9h7lF484BIk,"R. Antônio Leitão de Mendonça, 541, Catarina - CE, 63595-000",N/A,N/A,+55 88 98803-7677,5,1,-6.1345214,-39.878834399999995,ceará
19,Lucas Cell,,ChIJlxhtj00fowcReXXyMMou_hU,"R. Santos Dumont - Centro, Iguatu - CE, 63500-168",N/A,N/A,+55 88 99353-4813,5,3,-6.3650382,-39.297793299999995,ceará
13,Atacadão das Peças,,ChIJwZKVD4kfowcRqV6Waj9bwlo,"Av. Agenor Araújo, 1150 - Centro, Iguatu - CE, 63500-058",N/A,N/A,+55 88 98194-9059,5,1,-6.3627926,-39.2966875,ceará
2,A FAVORITA ACESSÓRIOS JUCÁS,,ChIJx5lZbCD3ogcRtyDcSrT2rrw,"R. Getúlio Vargas, 204 - Centro, Jucás - CE, 63580-000",N/A,N/A,+55 88 99661-0693,5,1,-6.5241627,-39.525079999999996,ceará
3,LUCAS CELL,,ChIJqe97ngP3ogcRezLF-sLUGeM,"R Joaquim Vieira Nobre, 276 - Centro, Jucás - CE, 63580-000",N/A,N/A,,5,1,-6.5233495,-39.523680399999996,ceará
6,Espaco Do Celular,,ChIJjdw_0wL3ogcRq7Z3_P6bugI,"R. Antônio Palácio Cavalcante, 231 - Nossa Sra. de Fátima, Jucás - CE, 63580-000",N/A,N/A,,,,-6.521005499999999,-39.5256507,ceará
6,MultiCell,https://www.instagram.com/multcell_iguatu/?utm_medium=copy_link,ChIJu0yosFsdowcRy3o2AIPIeLU,"Rua: Adail Barreto, 37 - Centro, Iguatu - CE, 63500-144",N/A,N/A,+55 88 99854-5566,5,5,-6.3605066,-39.298482,ceará
14,Marcos Cell,https://marcos-cell-cell-phone-accessory-store.negocio.site/?utm_source=gmb&utm_medium=referral,ChIJ0Qr0Ga0fowcRSEAFfrtQmUQ,"Av. Joaquim Ailton Alexandre, N° 97 - N° 93 - Alto do Juca, Iguatu - CE, 63400-000",N/A,N/A,+55 88 99746-2570,4.8,16,-6.3728905,-39.2947796,ceará
16,Pedro Cell,,ChIJofmWiFIfowcRdpTDoQv-e6A,"R. Cel. Mendonça, 324 - Centro, Iguatu - CE, 63500-056",N/A,N/A,+55 88 99830-4005,5,1,-6.361112899999999,-39.296859,ceará
20,Klcell,,ChIJW9mNwnsfowcR97ikrL-jiIY,"R. Guilhardo Gomes de Araújo, 762 - Vila Centenário, Iguatu - CE, 63500-005",N/A,N/A,+55 88 99448-3518,,,-6.3711566,-39.308990099999995,ceará
2,Prime Celulares,,ChIJCXRgrUEeowcRGqrA-DKj4Yg,"R. Cel. Mendonça, 290 - Centro, Iguatu - CE, 63500-056",N/A,N/A,,,,-6.3610866,-39.2971885,ceará
9,Point Cell,,ChIJB--crUEeowcRtVwiyPl0ySg,"R. Cel. Mendonça, 300 - Centro, Iguatu - CE, 63500-000",N/A,N/A,+55 88 99627-0631,5,6,-6.361127,-39.297075,ceará
20,Bruno cell,https://instagram.com/bruno_cellofc?utm_medium=copy_link,ChIJ90uMuxQfowcRahO8LSY_KkA,"R. Floriano Peixoto - Centro, Iguatu - CE, 63500-050",N/A,N/A,+55 88 99762-1233,5,1,-6.360252699999999,-39.2975636,ceará
9,Smart Tech | Assistência Técnica e Acessórios para celular,https://www.instagram.com/s_marttech1/,ChIJx6i5GsIfowcRMfs7PWUtStI,"Galeria - R. Gustavo Correia, 20 - Centro, Iguatu - CE, 63500-000",N/A,N/A,+55 88 99694-7383,,,-6.361974999999999,-39.297036999999996,ceará
15,Connect Cell,,ChIJN7rjZ5YfowcRTBPYp0xTUhg,"Engenheiro Wilton Correia Lima - Prado, Iguatu - CE, 63502-108",N/A,N/A,+55 88 99808-1616,,,-6.3653106,-39.2963263,ceará
17,Banca Elionay Cell,https://instagram.com/elionaycell?igshid=Y2ZmNzg0YzQ=,ChIJO586sYcfowcR0mLMIfNxmWI,"Rua Coronel Virgílio Correia - Centro, Iguatu - CE, 63500-000",N/A,N/A,+55 89 99469-0669,,,-6.3623842999999995,-39.2977755,ceará
10,Victorcell celulares e acessorios,,ChIJEaTcFLtpowcR70A2U994Vt4,"Av. Monsenhor Frota, 430 - loja F - Centro, Icó - CE, 63430-000",N/A,N/A,+55 88 99694-4924,,,-6.4005325,-38.8576115,ceará
11,REI DO CELULAR,,ChIJ91ins99oowcR2NmeNDOWIRg,"Av. Josefa Nogueira Monteiro, 1528 - Novo Centro, Icó - CE, 63430-000",N/A,N/A,,,,-6.403346399999999,-38.8599189,ceará
19,André Luiz Celulares,,ChIJu8PMLW5HowcR7G8CbuR2bJw,"R. Euclides Costa, 65 - Centro, Orós - CE, 63520-000",N/A,N/A,+55 88 99974-7499,5,3,-6.2429368,-38.9143346,ceará
8,Loja Denise Celulares 2,,ChIJe-fdnd9oowcRV9ulFmufTvY,"Av. Nogueira Acioly, 1445 - Centro, Icó - CE, 63430-000",N/A,N/A,+55 935612381,5,1,-6.4038844,-38.8613801,ceará
18,Americanas,https://www.americanas.com.br/lojas-proximas/33014556000196/1396?ordenacao=topSelling&utm_medium=meunegocio&utm_source=google&utm_campaign=marca:acom;midia:meunegocio;formato:00;subformato:00;idcampanha:pacotelocal&epar=mn_00_00_go_pacotelocal,ChIJqQ8HaZ5powcRJBAsJ283maI,"Av. Nogueira Acioly, 1102 - Centro, Icó - CE, 63430-000",N/A,N/A,,4.4,70,-6.4014226,-38.8592967,ceará
6,Darlan Celulares,,ChIJTaU70su1mQcRVzSQ5w040vI,"R. Pedro Alves da Costa - Caixa d'Água, Parambu - CE, 63680-000",N/A,N/A,+55 88 99739-2736,,,-6.2144546,-40.6984096,ceará
20,SOUZA CELL Assistência Técnica,,ChIJ1bYjoo-1mQcRFtDTaFzD-DA,"R. Francisco Cota - Beleza, Parambu - CE, 63680-000",N/A,N/A,+55 88 99637-5507,,,-6.206116199999999,-40.6975963,ceará
16,Oficina do Celular (Nossaloja),,ChIJm2UDIEIfmAcRLraNCTXnyGQ,"R. Marfisa Cidrão Rocha, 07 - Centro, Tauá - CE, 63660-000",N/A,N/A,+55 88 99953-5533,4.1,7,-6.0045841,-40.2935805,ceará
15,Central celular,,ChIJ8-K52f53uQcRhWU3pAwS1zs,"Tabuleiro do Catavento, Russas - CE, 62900-000",N/A,N/A,,,,-4.9215238999999995,-37.9829922,ceará
18,Cell Com Acessórios,,ChIJP0oaDaPRogcRWIo3oPpEF8o,"R. Paulino Félix, 175 - Centro, Acopiara - CE, 63560-000",N/A,N/A,+55 88 99799-6842,5,2,-6.095199999999999,-39.4531454,ceará
18,Vídeo game e celular você encontra aqui - Loja Toke Iguatu,http://www.lojatoke.com.br/,ChIJOSRXn-MfowcR8J7XxeDWBvs,"R. Cel. Mendonça, 293 - Centro, Iguatu - CE, 63500-056",N/A,N/A,,5,13,-6.3610054,-39.2971193,ceará
10,Fortcell_igt,,ChIJnUaGGFAfowcRNlKkZ8kO3Qc,"R. Gerania Maria Lopes de Lima - João Paulo, Iguatu - CE, 63508-880",N/A,N/A,+55 88 99316-8580,5,2,-6.3435985,-39.312936,ceará
19,Loja Vivo,https://vivo.com.br/para-voce/ajuda/mais-ajuda/encontre-uma-loja?_gl=1*pwmg40*_gcl_aw*R0NMLjE3MzI1MjU4MzMuRUFJYUlRb2JDaE1Jek15VjBkdjFpUU1WMDJ6ZEFoMTBNU0plRUFFWUFTQUFFZ0lsWXZEX0J3RQ..*_gcl_dc*R0NMLjE3MzI1MjU4MzMuQ0t6LV90ZmI5WWtERlRWSzNRSWQxUUVEY1E.*_gcl_au*MTUzOTUwNjgxNS4xNzMxNjIxOTE3*_ga*MjEyMzgwODk5Mi4xNzMxNjIxOTI5*_ga_JWH50P3VES*MTczMjkwMzAzNC40LjEuMTczMjkwMzA4OS41LjAuMA,ChIJjby2EmMfowcRnbYGizDiyD0,"R. Floriano Peixoto, 479 - Centro, Iguatu - CE, 63500-071",N/A,N/A,+55 800 100 1011,4.3,6,-6.3612677,-39.297545199999995,ceará
18,Loja Fernando Celular,https://www.facebook.com/fernando.cell.7545,ChIJS6_r6DqDuQcRrLBJYkwCiy0,"Loja Fernando Cell - Várzea Alegre, Russas - CE, 62000-900",N/A,N/A,+55 88 99280-3162,5,1,-4.9266245,-37.9626999,ceará
10,Magazine Luiza,https://lojas.magazineluiza.com.br/filiais/1376?utm_source=google&utm_medium=maps&utm_campaign=gmb,ChIJY4JR53hpowcR9Kb9ae2R658,"Av. Nogueira Acioly, 1345 - Centro, Icó - CE, 63430-000",N/A,N/A,+55 11 3508-9900,4.4,70,-6.4032364,-38.8606049,ceará
11,Armazém Paraíba,http://www.armazempb.com.br/,ChIJK1WN1-BoowcRuTbTgSk3cEY,"Av. Nogueira Acioly, 1322 - Centro, Icó - CE, 63430-000",N/A,N/A,+55 4001-4500,4.3,171,-6.402857,-38.860729299999996,ceará
12,Corrêios AC Icó,http://www.correios.com.br/,ChIJo3VECOFoowcRFaPy0PFe3Ao,"Av. Ilídio Sampaio, 1744 - Centro, Icó - CE, 63430-000",N/A,N/A,+55 88 3561-4174,3.1,27,-6.3989185,-38.859534499999995,ceará
18,Olhar Virtual Orós,,ChIJJfBmYZ5HowcRldPoyRgbdlY,"R. Euclides Costa, N° 70 - Centro, Orós - CE, 63520-000",N/A,N/A,+55 88 99618-7530,5,164,-6.2427624999999995,-38.9144278,ceará
19,P.J CELL,,ChIJpZjtn9JHowcRdyBt4lqj3PE,"R. Epitácio Pessoa, 113 - Orós, CE, 63520-000",N/A,N/A,+55 88 99785-4659,,,-6.2437768,-38.9140021,ceará
5,Kingdom smart Brasil,,ChIJGbv_FmSvpAcRHQht2WOAu-E,"Rua Doutor José torquarto de figuereido - 773 - Centro, São Miguel - RN, 59920-000",N/A,N/A,+55 84 98148-7247,5,1,-6.2111981,-38.4981577,ceará
6,Clikstore,https://www.clikstore.com.br/,ChIJ_WW0aRCrvAcRKph3c6Dyg7o,"Praça Juarez Távora, 345 - Jaguaribe, CE, 63475-000",N/A,N/A,+55 88 99943-0733,5,68,-5.8906201,-38.621894,ceará
11,Marcelo Celulares Assistência Técnica Apple,,ChIJ3XcRDIGvpAcR9KXEFJGXDeE,"R. Dr. José Torquarto Figueiredo, 773, São Miguel - RN, 59920-000",N/A,N/A,+55 84 99174-4615,4.5,8,-6.2112276,-38.4980361,ceará
16,Formatech - Assistência técnica de Celulares,,ChIJTxD2Xi2vpAcRFLFjFiQcGJM,"R. Dr. José Torquato Figueredo, 826 - Centro, São Miguel - RN, 59920-000",N/A,N/A,+55 84 99179-7019,4.9,16,-6.2115692,-38.497544999999995,ceará
18,W&C Digital,https://www.instagram.com/wecdigital,ChIJD7AYNsyvpAcR1ZlF49VE-iA,"R. Dep. Hesíquio Fernandes, 123 - Centro, São Miguel - RN, 59920-000",N/A,N/A,+55 84 3353-2741,4.8,69,-6.213029,-38.498689999999996,ceará
5,Ana Paula Celulares,,ChIJH0qtOluvpAcRz1dRTiMReZc,"R. Chico Otaviano, 144, São Miguel - RN, 59920-000",N/A,N/A,+55 84 99415-4439,3.3,3,-6.2124086,-38.497048299999996,ceará
15,FREITAS CELULAR,,ChIJl36lgZ-CuQcRHnpqUcVq84w,"Centro, Russas - CE, 62900-000",N/A,N/A,,3.3,3,-4.941262699999999,-37.9759089,ceará
16,cell sistem,,ChIJWYugL09powcR_bP38Ojo_iE,"R. Reg. Feijó - Icó, CE, 63430-000",N/A,N/A,+55 88 99308-9384,,,-6.4035911,-38.8556612,ceará
17,Amaral Celular,https://wa.me/+5588981623559,ChIJoY-rjPyzuQcRF0GKMXq8rlo,"R. Adolfo Caminha, 374 - Centro, Aracati - CE, 62800-049",N/A,N/A,+55 88 98162-3559,5,2,-4.5678969,-37.7693668,ceará
18,Loja Fábio Cell,,ChIJ_-PISDlpowcR0Y1xQWGdFuc,"Av. Josefa Nogueira Monteiro, 1704 - Novo Centro, Icó - CE, 63430-000",N/A,N/A,+55 88 99924-4968,,,-6.4045105,-38.8610379,ceará
1,Smart Celulares,,ChIJgfnP42aZpAcRn2jytG2IwQo,"R. Joaquim Cesário de Freitas - centro, Poço Dantas - PB, 58933-000",N/A,N/A,+55 83 98198-3290,5,5,-6.4035509,-38.4965153,ceará
6,Dr.Celulares_Assistência Técnica,,ChIJu0SKmYmvpAcRjg4T3uLk6Hg,"R. Cel. Nunes, São Miguel - RN, 59920-000",N/A,N/A,+55 88 99962-5187,5,9,-6.2076756,-38.4965435,ceará
7,Fab Cell,,ChIJzc9TIPmvpAcR2N-zIZSmAlY,"Rua padre Tertuliano Fernandes 153 - Centro, São Miguel - RN, 59920-000",N/A,N/A,+55 84 99183-3070,5,2,-6.2128865,-38.498184699999996,ceará
11,IPhones Alto Oeste,,ChIJDS2rtouvpAcR3fj5zCz8OVk,"R. Chico Otaviano, 208, São Miguel - RN, 59920-000",N/A,N/A,,5,1,-6.211815,-38.497137599999995,ceará
12,Americanas Express,https://www.americanas.com.br/lojas-proximas/33014556000196/5486?ordenacao=topSelling&utm_medium=meunegocio&utm_source=google&utm_campaign=marca:acom;midia:meunegocio;formato:00;subformato:00;idcampanha:pacotelocal&epar=mn_00_00_go_pacotelocal,ChIJbU1DI_avpAcRjK38ENF53E4,"R. Chico Otaviano, 126 - Sao Miguel, São Miguel - RN, 59920-000",N/A,N/A,,4.3,26,-6.2125604999999995,-38.4971758,ceará
15,Shopcell - Assistência e Venda de Celulares,,ChIJyzSvnM7fpAcRpIISbTgDwC0,"Tv. Agostinho, 36, Alexandria - RN, 59965-000",N/A,N/A,+55 84 99800-7572,5,20,-6.4131712,-38.015203199999995,ceará
16,Kayky cell,,ChIJUVVcuayZpAcR2-Wo9QnVqdA,"Kayky cell - R. Vinte e Nove de Abril, Poço Dantas - PB, 58933-000",N/A,N/A,+55 83 99831-8609,,,-6.404461899999999,-38.4987138,ceará
9,Bruna Celulares,,ChIJF6rNGLSvpAcRqsVj6vEXJbg,"R. Antônio do Rêgo Leite, 183, São Miguel - RN, 59920-000",N/A,N/A,,,,-6.2103348,-38.4984766,ceará
18,RN Celulares,,ChIJsV-v-yQpuwcRM9JC4aRu924,"Av. Doutor Antônio Martins, Portalegre - RN, 59810-000",N/A,N/A,+55 84 99652-2480,5,2,-6.023062899999999,-37.9869574,ceará
8,Americanas Express,https://www.americanas.com.br/lojas-proximas/33014556000196/5056?ordenacao=topSelling&utm_medium=meunegocio&utm_source=google&utm_campaign=marca:acom;midia:meunegocio;formato:00;subformato:00;idcampanha:pacotelocal&epar=mn_00_00_go_pacotelocal,ChIJGeZA88UfmAcRlJSF19dRc3Y,"R. Dondon Feitosa, 372 - Centro, Tauá - CE, 63660-000",N/A,N/A,,4.6,54,-5.999965899999999,-40.2937778,ceará
15,Raul Cell assistência técnica e assessoria para celular,,ChIJd950W4gfmAcRh2GvQYkK4rw,"R. Farmacêutica Neném Borges, 443 - Luís Antonio de Souza, Tauá - CE, 63660-000",N/A,N/A,+55 88 99904-7999,5,3,-6.0002417999999995,-40.2935503,ceará
16,Lazoom Eletro - Celulares em Tauá,,ChIJ4w9RSq4fmAcRcZFi_8mAXF8,"R. Dondon Feitosa, 247 - Centro, Tauá - CE, 63660-000",N/A,N/A,+55 88 99655-3434,4.6,37,-6.0019528,-40.2941174,ceará
9,Loja TIM,https://www.tim.com.br/,ChIJNdQ-GEIfmAcR3dyFumC9cy4,"R. Dondon Feitosa, 107 - Centro, Tauá - CE, 63660-000",N/A,N/A,+55 88 3437-2357,3.6,13,-6.0030874999999995,-40.2940743,ceará
19,"Faxcell ✅ em Mombaça CE | Assistência Técnica, Iphone, Xiaomi, Capas, Películas, Carregadores",https://wa.me/5588996554760?text=Ol%C3%A1!%0AEncontrei%20a%20empresa%20pelo%20Google.,ChIJ6XYrzKI_vQcRM_C1AMZj6hA,"Tv. Cel. José Aderaldo, 80 32 - Centro, Mombaça - CE, 63610-000",N/A,N/A,+55 88 99619-1216,3.8,5,-5.7442797,-39.6285016,ceará
20,Assistência Técnica João Celulares,,ChIJF0xuwRNLlgcRf45nNFxymP8,"R. das Pedrinhas, 339 - Centro, Independência - CE, 63640-000",N/A,N/A,,5,1,-5.397774999999999,-40.310233,ceará
4,IBV,,ChIJ8YfT8TNvmAcR6XBzefJmdec,"R. José de Alençar, 5 - box 11 - Centro, Arneiroz - CE, 63670-000",N/A,N/A,,5,1,-6.323505399999999,-40.1619168,ceará
12,MOVELETRO - Catarina,http://www.lojasmoveletro.com.br/,ChIJl4VJ3b4WFAURg0qLrcxVF_Q,"R. José Rodrigues Pereira Neto, 129 - Centro, Catarina - CE, 63595-000",N/A,N/A,+55 88 99694-2222,3,11,-6.1345766,-39.8778614,ceará
20,BARATO IPHONE ASSISTÊNCIA TÉCNICA E VENDAS,,ChIJg3KMLXnTogcRDYoqMVL7fGM,"Av. Pedro Alves, 318 - Centro, Acopiara - CE, 63560-000",N/A,N/A,+55 88 99906-5167,4,1,-6.0929139,-39.4552325,ceará
4,JJ CELL ACOPIARA,https://instagram.com/jjcellacopiara_?igshid=MzRlODBiNWFlZA==,ChIJvStvzRfTogcR92g6GpdpTvw,"Av. Cazuzinha Marquês, 301 - Centro, Acopiara - CE, 63560-000",N/A,N/A,+55 88 99753-2222,,,-6.0917008,-39.4518154,ceará
20,Shopcell,,ChIJRfHzzl_RogcRMOFEcXsEdnk,"Rua Coronel José Francisco - Centro, Acopiara - CE, 63560-000",N/A,N/A,+55 88 99710-7097,,,-6.0955224999999995,-39.452431,ceará
15,Junior Cell Acopiara,,ChIJFQ2REIfRogcRebwkfKA8ql8,"R. Lindoval José de Lima, 337 - Centro, Acopiara - CE, 63560-000",N/A,N/A,+55 88 99713-2791,4.5,13,-6.0955496,-39.4519334,ceará
18,Americanas,https://www.americanas.com.br/lojas-proximas/33014556000196/1431?ordenacao=topSelling&utm_medium=meunegocio&utm_source=google&utm_campaign=marca:acom;midia:meunegocio;formato:00;subformato:00;idcampanha:pacotelocal&epar=mn_00_00_go_pacotelocal,ChIJ5w1T6z7RogcRKW66ki84O74,"R. Lindoval José de Lima, 403 - Centro, Acopiara - CE, 63560-000",N/A,N/A,,4.6,80,-6.0960564,-39.4519666,ceará
1,M&A CELL Informatica,,ChIJswJqwoAjowcRUyQizRVLnB4,"R. São Francisco - Centro, Quixelô - CE, 63515-000",N/A,N/A,+55 88 99602-1282,3.9,11,-6.253410199999999,-39.1999225,ceará
2,CENTRAL CELL REPAIR,,ChIJA5TSK4cjowcR0gUkzuQArtE,"R. Pedro Gomes de Araújo, 47 - Quixelô, CE, 63515-000",N/A,N/A,+55 88 98123-5984,,,-6.253815299999999,-39.2013874,ceará
12,Edson Cell,https://edson-cell.ueniweb.com/?utm_campaign=gmb,ChIJmSe2zYklowcRxTzA-iZsttU,"R. Vila Trapiar - de Araújo, Quixelô - CE, 63515-000",N/A,N/A,+55 88 98116-9887,,,-6.2515293,-39.2003489,ceará
18,World Capas e Acessórios,https://bit.ly/2R93wdd,ChIJTTIaEVFNuwcRLkmbYwVOm38,"Tv. Gérson A Aíres, 21 - Térreo - Centro, Pereiro - CE, 63460-000",N/A,N/A,+55 88 99805-3423,5,11,-6.0472098,-38.4608215,ceará
6,ICARO CELL,,ChIJY6Kk-ootmAcROBaIIlnncrI,"ICARO CELL - Campo Grande, Parambu - CE, 63680-000",N/A,N/A,+55 88 98103-2074,5,1,-6.013083,-40.633407299999995,ceará
6,Kathya cell,,ChIJY4saWAAfmAcRSFZVLoTHCQw,"R. Gervina Maria de Lima P. Moreira - Dr. Jose Osimo, Tauá - CE, 63660-000",N/A,N/A,+55 88 99808-3474,,,-6.0035476,-40.2931375,ceará
10,Dkcell,,ChIJIUsxCt0fmAcRp3oHJYaka3k,"R. Monsenhor Juviniano Barreto, 82 - Centro, Tauá - CE, 63660-000",N/A,N/A,+55 88 99602-2849,,,-6.003307899999999,-40.2937314,ceará
12,Jackson Celular,,ChIJNdJK-B0HugcRfesIw7Z-yiE,"R. Nilo Peçanha - Bom Jardim, Mossoró - RN, 59618-240",N/A,N/A,,,,-5.178886599999999,-37.335405699999995,ceará
3,JR ELETRÔNICA,,ChIJ11HghEGxogcRQ79sxFAk5wg,"Trussu, Acopiara - CE, 63560-000",N/A,N/A,+55 88 98124-8310,,,-6.0952554,-39.740431,ceará
7,GG Celulares,https://api.whatsapp.com/send?phone=5588981371134&text=,ChIJ1feePJY_vQcRIH1t0-5iX_g,"R. Jaime Benevides, 190 - Centro, Mombaça - CE, 63610-000",N/A,N/A,+55 88 98137-1134,5,1,-5.7456803,-39.6281694,ceará
9,JFV CELULARES,https://sites.google.com/view/jfvfrp,ChIJ_cPARQM_vQcREAIpC44L_sI,"AO LADO DA MACAVI - R. Tertuliano Soares Sá, 32 - Centro, Mombaça - CE, 63610-000",N/A,N/A,+55 88 99840-9652,,,-5.7476636,-39.6260365,ceará
